onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.06009999999999849	0.0	+	1	verb	list	4	1	match	doit	3	1	y	0.72863
0.5434000000000054	0.2	cfrzbk	1	verb	list	4	2	match	doit	3	1	y	0.72863
0.743300000000005	0.0	+	1	verb	list	4	3	match	doit	3	1	y	0.72863
1.1433000000000035	0.2	dans	1	verb	list	4	4	match	doit	3	1	y	0.72863
1.3432999999999993	0.0	+	1	verb	list	4	5	match	doit	3	1	y	0.72863
1.743300000000005	0.2	doit	1	verb	list	4	6	match	doit	3	1	y	0.72863
1.9432000000000045	0.0	+	1	verb	list	4	7	match	doit	3	1	y	0.72863
2.343200000000003	0.2	nouveau	1	verb	list	4	8	match	doit	3	1	y	0.72863
2.543199999999999	0.0	+	1	verb	list	4	9	match	doit	3	1	y	0.72863
2.943100000000001	0.2	plonger	1	verb	list	4	10	match	doit	3	1	y	0.72863
3.143100000000004	0.0	+	1	verb	list	4	11	match	doit	3	1	y	0.72863
3.5431000000000026	0.0	+	1	verb	list	4	12	match	doit	3	1	y	0.72863
5.542900000000003	0.0	DOIT	1	verb	list	4	13	match	doit	3	1	y	0.72863
6.3262	0.0	+	1	verb	list	4	14	match	doit	3	1	y	0.72863
6.2716000000000065	0.0	[response]	1	verb	list	4	15	match	doit	3	1	y	0.72863
7.942700000000002	0.0	+	2	verb	phrase	1	1	match	patiner	5	1	y	0.55152
8.492700000000006	0.2	jthrf	2	verb	phrase	1	2	match	patiner	5	1	y	0.55152
8.692699999999995	0.0	+	2	verb	phrase	1	3	match	patiner	5	1	y	0.55152
9.092599999999997	0.2	zmbq	2	verb	phrase	1	4	match	patiner	5	1	y	0.55152
9.2926	0.0	+	2	verb	phrase	1	5	match	patiner	5	1	y	0.55152
9.692600000000006	0.2	vp	2	verb	phrase	1	6	match	patiner	5	1	y	0.55152
9.892500000000005	0.0	+	2	verb	phrase	1	7	match	patiner	5	1	y	0.55152
10.292499999999997	0.2	mgkc	2	verb	phrase	1	8	match	patiner	5	1	y	0.55152
10.4925	0.0	+	2	verb	phrase	1	9	match	patiner	5	1	y	0.55152
10.892500000000005	0.2	patiner	2	verb	phrase	1	10	match	patiner	5	1	y	0.55152
11.092400000000005	0.0	+	2	verb	phrase	1	11	match	patiner	5	1	y	0.55152
11.492399999999996	0.0	+	2	verb	phrase	1	12	match	patiner	5	1	y	0.55152
13.492200000000004	0.0	PATINER	2	verb	phrase	1	13	match	patiner	5	1	y	0.55152
14.108799999999995	0.0	+	2	verb	phrase	1	14	match	patiner	5	1	y	0.55152
14.043799999999997	0.0	[response]	2	verb	phrase	1	15	match	patiner	5	1	y	0.55152
15.892000000000003	0.0	+	3	noun	list	2	1	match	plus	4	1	y	0.9539100000000001
16.442	0.2	xnkzptq	3	noun	list	2	2	match	plus	4	1	y	0.9539100000000001
16.642000000000003	0.0	+	3	noun	list	2	3	match	plus	4	1	y	0.9539100000000001
17.041900000000005	0.2	xhvf	3	noun	list	2	4	match	plus	4	1	y	0.9539100000000001
17.241900000000008	0.0	+	3	noun	list	2	5	match	plus	4	1	y	0.9539100000000001
17.6419	0.2	fml	3	noun	list	2	6	match	plus	4	1	y	0.9539100000000001
17.841900000000003	0.0	+	3	noun	list	2	7	match	plus	4	1	y	0.9539100000000001
18.241800000000005	0.2	plus	3	noun	list	2	8	match	plus	4	1	y	0.9539100000000001
18.441800000000008	0.0	+	3	noun	list	2	9	match	plus	4	1	y	0.9539100000000001
18.8418	0.2	casier	3	noun	list	2	10	match	plus	4	1	y	0.9539100000000001
19.041800000000002	0.0	+	3	noun	list	2	11	match	plus	4	1	y	0.9539100000000001
19.441700000000004	0.0	+	3	noun	list	2	12	match	plus	4	1	y	0.9539100000000001
