onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.06160000000000565	0.0	+	1	noun	list	1	1	nomatch	sablier	-1	0	TIMEOUT	-1.0
0.544700000000006	0.2	qznhcfx	1	noun	list	1	2	nomatch	sablier	-1	0	TIMEOUT	-1.0
0.7446000000000055	0.0	+	1	noun	list	1	3	nomatch	sablier	-1	0	TIMEOUT	-1.0
1.1445000000000007	0.2	vdsk	1	noun	list	1	4	nomatch	sablier	-1	0	TIMEOUT	-1.0
1.3444000000000003	0.0	+	1	noun	list	1	5	nomatch	sablier	-1	0	TIMEOUT	-1.0
1.7441999999999993	0.2	gkpq	1	noun	list	1	6	nomatch	sablier	-1	0	TIMEOUT	-1.0
1.944100000000006	0.0	+	1	noun	list	1	7	nomatch	sablier	-1	0	TIMEOUT	-1.0
2.343900000000005	0.2	slrf	1	noun	list	1	8	nomatch	sablier	-1	0	TIMEOUT	-1.0
2.5438000000000045	0.0	+	1	noun	list	1	9	nomatch	sablier	-1	0	TIMEOUT	-1.0
2.9436999999999998	0.2	casier	1	noun	list	1	10	nomatch	sablier	-1	0	TIMEOUT	-1.0
3.1435999999999993	0.0	+	1	noun	list	1	11	nomatch	sablier	-1	0	TIMEOUT	-1.0
3.5434000000000054	0.0	+	1	noun	list	1	12	nomatch	sablier	-1	0	TIMEOUT	-1.0
5.542500000000004	0.0	SABLIER	1	noun	list	1	13	nomatch	sablier	-1	0	TIMEOUT	-1.0
7.941500000000005	0.0	+	2	verb	list	2	1	nomatch	noir	-1	1	p	1.0421000000000002
8.541200000000003	0.2	fcp	2	verb	list	2	2	nomatch	noir	-1	1	p	1.0421000000000002
8.741100000000003	0.0	+	2	verb	list	2	3	nomatch	noir	-1	1	p	1.0421000000000002
9.140900000000002	0.2	jvbz	2	verb	list	2	4	nomatch	noir	-1	1	p	1.0421000000000002
9.340800000000002	0.0	+	2	verb	list	2	5	nomatch	noir	-1	1	p	1.0421000000000002
9.7406	0.2	jwq	2	verb	list	2	6	nomatch	noir	-1	1	p	1.0421000000000002
9.940600000000003	0.0	+	2	verb	list	2	7	nomatch	noir	-1	1	p	1.0421000000000002
10.340800000000002	0.2	parader	2	verb	list	2	8	nomatch	noir	-1	1	p	1.0421000000000002
10.540300000000002	0.0	+	2	verb	list	2	9	nomatch	noir	-1	1	p	1.0421000000000002
10.940100000000001	0.2	bleu	2	verb	list	2	10	nomatch	noir	-1	1	p	1.0421000000000002
11.14	0.0	+	2	verb	list	2	11	nomatch	noir	-1	1	p	1.0421000000000002
11.5398	0.0	+	2	verb	list	2	12	nomatch	noir	-1	1	p	1.0421000000000002
13.539000000000001	0.0	NOIR	2	verb	list	2	13	nomatch	noir	-1	1	p	1.0421000000000002
14.638500000000008	0.0	+	2	verb	list	2	14	nomatch	noir	-1	1	p	1.0421000000000002
14.581100000000006	0.0	[response]	2	verb	list	2	15	nomatch	noir	-1	1	p	1.0421000000000002
