onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.056100000000000705	0.0	+	1	verb	list	3	1	match	beau	4	1	p	0.58225
0.539200000000001	0.2	jzfm	1	verb	list	3	2	match	beau	4	1	p	0.58225
0.7391000000000005	0.0	+	1	verb	list	3	3	match	beau	4	1	p	0.58225
1.1389999999999958	0.2	jqzp	1	verb	list	3	4	match	beau	4	1	p	0.58225
1.3388999999999953	0.0	+	1	verb	list	3	5	match	beau	4	1	p	0.58225
1.7387000000000015	0.2	doit	1	verb	list	3	6	match	beau	4	1	p	0.58225
1.938600000000001	0.0	+	1	verb	list	3	7	match	beau	4	1	p	0.58225
2.3384	0.2	beau	1	verb	list	3	8	match	beau	4	1	p	0.58225
2.5382999999999996	0.0	+	1	verb	list	3	9	match	beau	4	1	p	0.58225
2.9380999999999986	0.2	jongler	1	verb	list	3	10	match	beau	4	1	p	0.58225
3.1381000000000014	0.0	+	1	verb	list	3	11	match	beau	4	1	p	0.58225
3.5379000000000005	0.0	+	1	verb	list	3	12	match	beau	4	1	p	0.58225
5.536999999999999	0.0	BEAU	1	verb	list	3	13	match	beau	4	1	p	0.58225
6.186699999999995	0.0	+	1	verb	list	3	14	match	beau	4	1	p	0.58225
6.119199999999999	0.0	[response]	1	verb	list	3	15	match	beau	4	1	p	0.58225
7.935899999999997	0.0	+	2	noun	phrase	1	1	match	nouveau	5	1	p	0.4490100000000001
8.485700000000001	0.2	bwcvgqj	2	noun	phrase	1	2	match	nouveau	5	1	p	0.4490100000000001
8.6856	0.0	+	2	noun	phrase	1	3	match	nouveau	5	1	p	0.4490100000000001
9.0854	0.2	skml	2	noun	phrase	1	4	match	nouveau	5	1	p	0.4490100000000001
9.2853	0.0	+	2	noun	phrase	1	5	match	nouveau	5	1	p	0.4490100000000001
9.685099999999998	0.2	hjw	2	noun	phrase	1	6	match	nouveau	5	1	p	0.4490100000000001
9.885100000000001	0.0	+	2	noun	phrase	1	7	match	nouveau	5	1	p	0.4490100000000001
10.2849	0.2	wghxfn	2	noun	phrase	1	8	match	nouveau	5	1	p	0.4490100000000001
10.4848	0.0	+	2	noun	phrase	1	9	match	nouveau	5	1	p	0.4490100000000001
10.884599999999999	0.2	nouveau	2	noun	phrase	1	10	match	nouveau	5	1	p	0.4490100000000001
11.084499999999998	0.0	+	2	noun	phrase	1	11	match	nouveau	5	1	p	0.4490100000000001
11.484299999999998	0.0	+	2	noun	phrase	1	12	match	nouveau	5	1	p	0.4490100000000001
13.500099999999996	0.0	NOUVEAU	2	noun	phrase	1	13	match	nouveau	5	1	p	0.4490100000000001
14.0167	0.0	+	2	noun	phrase	1	14	match	nouveau	5	1	p	0.4490100000000001
