onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.06650000000000489	0.0	+	1	verb	phrase	1	1	nomatch	tard	-1	1	y	1.6254
0.549900000000008	0.2	pxrl	1	verb	phrase	1	2	nomatch	tard	-1	1	y	1.6254
0.7498000000000076	0.0	+	1	verb	phrase	1	3	nomatch	tard	-1	1	y	1.6254
1.149799999999999	0.2	lnjw	1	verb	phrase	1	4	nomatch	tard	-1	1	y	1.6254
1.3498000000000019	0.0	+	1	verb	phrase	1	5	nomatch	tard	-1	1	y	1.6254
1.7498000000000076	0.2	kbcr	1	verb	phrase	1	6	nomatch	tard	-1	1	y	1.6254
1.949700000000007	0.0	+	1	verb	phrase	1	7	nomatch	tard	-1	1	y	1.6254
2.3496999999999986	0.2	jwxmfhp	1	verb	phrase	1	8	nomatch	tard	-1	1	y	1.6254
2.5497000000000014	0.0	+	1	verb	phrase	1	9	nomatch	tard	-1	1	y	1.6254
2.949700000000007	0.2	tôt	1	verb	phrase	1	10	nomatch	tard	-1	1	y	1.6254
3.1496999999999957	0.0	+	1	verb	phrase	1	11	nomatch	tard	-1	1	y	1.6254
3.549599999999998	0.0	+	1	verb	phrase	1	12	nomatch	tard	-1	1	y	1.6254
5.549500000000009	0.0	TARD	1	verb	phrase	1	13	nomatch	tard	-1	1	y	1.6254
7.232700000000008	0.0	+	1	verb	phrase	1	14	nomatch	tard	-1	1	y	1.6254
7.174800000000005	0.0	[response]	1	verb	phrase	1	15	nomatch	tard	-1	1	y	1.6254
7.949300000000008	0.0	+	2	noun	phrase	1	1	nomatch	cendrier	-1	1	y	1.2364
8.499200000000002	0.2	jbwv	2	noun	phrase	1	2	nomatch	cendrier	-1	1	y	1.2364
8.699200000000005	0.0	+	2	noun	phrase	1	3	nomatch	cendrier	-1	1	y	1.2364
9.099199999999996	0.2	qrgw	2	noun	phrase	1	4	nomatch	cendrier	-1	1	y	1.2364
