onset	duration	stim	trial_number	trial_type	trial_structure	trial_length	sequential_position	probe_type	probe	probe_position	response_correct	response_key	response_time
0.05980000000000274	0.0	+	1	noun	phrase	1	1	nomatch	peut	-1	1	y	0.46096
0.542900000000003	0.2	lwjk	1	noun	phrase	1	2	nomatch	peut	-1	1	y	0.46096
0.7428000000000026	0.0	+	1	noun	phrase	1	3	nomatch	peut	-1	1	y	0.46096
1.1426000000000016	0.2	gxsd	1	noun	phrase	1	4	nomatch	peut	-1	1	y	0.46096
1.3425000000000011	0.0	+	1	noun	phrase	1	5	nomatch	peut	-1	1	y	0.46096
1.7423000000000002	0.2	bqm	1	noun	phrase	1	6	nomatch	peut	-1	1	y	0.46096
1.9421999999999997	0.0	+	1	noun	phrase	1	7	nomatch	peut	-1	1	y	0.46096
2.342100000000002	0.2	nwbfdgm	1	noun	phrase	1	8	nomatch	peut	-1	1	y	0.46096
2.5420000000000016	0.0	+	1	noun	phrase	1	9	nomatch	peut	-1	1	y	0.46096
2.9418000000000006	0.2	blanc	1	noun	phrase	1	10	nomatch	peut	-1	1	y	0.46096
3.1417	0.0	+	1	noun	phrase	1	11	nomatch	peut	-1	1	y	0.46096
3.541499999999999	0.0	+	1	noun	phrase	1	12	nomatch	peut	-1	1	y	0.46096
5.540600000000005	0.0	PEUT	1	noun	phrase	1	13	nomatch	peut	-1	1	y	0.46096
6.057099999999998	0.0	+	1	noun	phrase	1	14	nomatch	peut	-1	1	y	0.46096
6.001600000000003	0.0	[response]	1	noun	phrase	1	15	nomatch	peut	-1	1	y	0.46096
7.9395000000000024	0.0	+	2	noun	phrase	3	1	match	tablier	4	1	p	0.4846
8.489300000000007	0.2	xslcr	2	noun	phrase	3	2	match	tablier	4	1	p	0.4846
8.689200000000007	0.0	+	2	noun	phrase	3	3	match	tablier	4	1	p	0.4846
9.089000000000006	0.2	kgzb	2	noun	phrase	3	4	match	tablier	4	1	p	0.4846
9.288900000000005	0.0	+	2	noun	phrase	3	5	match	tablier	4	1	p	0.4846
9.688700000000004	0.2	son	2	noun	phrase	3	6	match	tablier	4	1	p	0.4846
9.888600000000004	0.0	+	2	noun	phrase	3	7	match	tablier	4	1	p	0.4846
10.289099999999998	0.2	tablier	2	noun	phrase	3	8	match	tablier	4	1	p	0.4846
10.488400000000006	0.0	+	2	noun	phrase	3	9	match	tablier	4	1	p	0.4846
10.888200000000005	0.2	bleu	2	noun	phrase	3	10	match	tablier	4	1	p	0.4846
11.088100000000004	0.0	+	2	noun	phrase	3	11	match	tablier	4	1	p	0.4846
11.487900000000003	0.0	+	2	noun	phrase	3	12	match	tablier	4	1	p	0.4846
